0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.7511612176895142,0.24867162108421326,-0.15814562141895294,0.9999048709869385,0.7366074919700623,0.24970366060733795,-0.12180790305137634,0.9997757077217102,0.7355993390083313,0.2520587742328644,-0.12186957150697708,0.9998300075531006,0.7343828082084656,0.25466081500053406,-0.12182767689228058,0.9998672008514404,0.735726535320282,0.25190311670303345,-0.16402661800384521,0.9999122619628906,0.7341487407684326,0.25574979186058044,-0.16404490172863007,0.9999426603317261,0.732261061668396,0.26022034883499146,-0.16399617493152618,0.9999346733093262,0.7262211441993713,0.2908790111541748,-0.021356375887989998,0.9998853206634521,0.7243859767913818,0.2989062964916229,-0.21332302689552307,0.9999275207519531,0.7585375905036926,0.2690508961677551,-0.12546990811824799,0.999897837638855,0.7575228214263916,0.27116838097572327,-0.18044139444828033,0.9998911619186401,0.7522535920143127,0.4106816053390503,0.07626026123762131,0.9996311664581299,0.7335689067840576,0.4403354525566101,-0.34139928221702576,0.9999344348907471,0.7578365802764893,0.5789990425109863,0.07022162526845932,0.12192109227180481,0.7460072040557861,0.6314968466758728,-0.3607396185398102,0.997697651386261,0.8044494390487671,0.735034704208374,0.04041001945734024,0.49768707156181335,0.7855049967765808,0.7746695876121521,-0.4062258005142212,0.9927220940589905,0.8118984699249268,0.717735767364502,0.06624506413936615,0.5508407950401306,0.8209174871444702,0.771491289138794,-0.47892674803733826,0.9949538111686707,0.8225134015083313,0.7270902395248413,-0.0025211554020643234,0.5794228315353394,0.8284544348716736,0.7611108422279358,-0.43595263361930847,0.9950430393218994,0.8106732964515686,0.7256193161010742,0.014492582529783249,0.5371407270431519,0.8110390305519104,0.7608546018600464,-0.3961033523082733,0.9933607578277588,0.6395568251609802,0.6533944010734558,0.1574709266424179,0.9976814985275269,0.6159417629241943,0.6835650205612183,-0.15715812146663666,0.9991031885147095,0.46721920371055603,0.7025158405303955,0.2538478374481201,0.5652775764465332,0.44982850551605225,0.7254226207733154,-0.08160094916820526,0.9904481768608093,0.33369243144989014,0.703005850315094,0.4498935341835022,0.6189108490943909,0.2794302999973297,0.707309365272522,0.020924460142850876,0.9915525317192078,0.3067852854728699,0.6821305155754089,0.4715942144393921,0.7894746661186218,0.268298864364624,0.6909060478210449,0.03829444944858551,0.9936972260475159,0.2955740988254547,0.7700570225715637,0.43075552582740784,0.7590274810791016,0.2114194929599762,0.7460912466049194,-0.038317855447530746,0.9844330549240112
0.37506556510925293,0.41077181696891785,-0.47147899866104126,0.9998602867126465,0.38123348355293274,0.38727867603302,-0.486751914024353,0.9998897314071655,0.3856831192970276,0.3841075301170349,-0.4867708086967468,0.9998260140419006,0.39055484533309937,0.3804735243320465,-0.48688390851020813,0.9998631477355957,0.37324100732803345,0.39008915424346924,-0.45977047085762024,0.9998902082443237,0.3717256486415863,0.3894376754760742,-0.4598581790924072,0.9998502731323242,0.37024152278900146,0.38850876688957214,-0.4599550664424896,0.9998793601989746,0.4102618396282196,0.3735545873641968,-0.4802469313144684,0.9997568726539612,0.38686487078666687,0.37653592228889465,-0.35914453864097595,0.9997748732566833,0.3890044689178467,0.428468257188797,-0.46291583776474,0.9999436140060425,0.37897762656211853,0.4285011887550354,-0.42746585607528687,0.9999620914459229,0.48092103004455566,0.4829552471637726,-0.4523184299468994,0.9998583793640137,0.3898990750312805,0.44188225269317627,-0.24491463601589203,0.9999680519104004,0.4633878767490387,0.6842774748802185,-0.519614040851593,0.9586300253868103,0.3731527626514435,0.6191359758377075,-0.2378791868686676,0.6229353547096252,0.3854351341724396,0.7501663565635681,-0.578703761100769,0.9635916948318481,0.31013286113739014,0.6826254725456238,-0.34929782152175903,0.8429718613624573,0.3657495677471161,0.7775647044181824,-0.6316680312156677,0.9469963312149048,0.2886394262313843,0.7046155333518982,-0.37064293026924133,0.8364613056182861,0.3565749526023865,0.7612229585647583,-0.6282068490982056,0.945178210735321,0.2825988829135895,0.6995256543159485,-0.4093037545681,0.8501390218734741,0.3627853989601135,0.75194251537323,-0.579480767250061,0.9084696769714355,0.2961880564689636,0.6984952092170715,-0.3675422966480255,0.8338947296142578,0.5239576697349548,0.6292584538459778,-0.03416621312499046,0.9999822378158569,0.45176976919174194,0.614720344543457,0.03374925255775452,0.9999252557754517,0.6032043695449829,0.6355369091033936,-0.2887224853038788,0.9622525572776794,0.35193297266960144,0.5420757532119751,-0.04336909204721451,0.4707365334033966,0.6540573835372925,0.59376460313797,-0.12449910491704941,0.8915804028511047,0.3543531596660614,0.701378345489502,0.054585669189691544,0.5089462399482727,0.6581810712814331,0.5928735733032227,-0.1070711761713028,0.7810240387916565,0.36338984966278076,0.7306883335113525,0.06612139940261841,0.5376761555671692,0.6715010404586792,0.5728070139884949,-0.16181781888008118,0.8446149230003357,0.32503366470336914,0.738786518573761,0.027798457071185112,0.5768377184867859
0.7450043559074402,0.4136199951171875,-0.0669686570763588,0.9995998740196228,0.7375235557556152,0.39211687445640564,-0.03950411081314087,0.9993882179260254,0.7360666990280151,0.39205870032310486,-0.03954179957509041,0.9993458390235901,0.7342972755432129,0.39210501313209534,-0.03950529545545578,0.9996125102043152,0.7362666726112366,0.3932545781135559,-0.08497069776058197,0.9996898174285889,0.734068751335144,0.3940534293651581,-0.08500827848911285,0.9996004700660706,0.7315435409545898,0.39497992396354675,-0.0850299820303917,0.9996883869171143,0.7123818397521973,0.401828795671463,0.06538156419992447,0.999268114566803,0.7115534543991089,0.4057902693748474,-0.14354239404201508,0.9994018077850342,0.7377141118049622,0.43636056780815125,-0.02787747047841549,0.9990899562835693,0.7356978058815002,0.43629753589630127,-0.08733066916465759,0.9991762042045593,0.6608543992042542,0.48932012915611267,0.16687613725662231,0.9989528656005859,0.6720409393310547,0.5237748622894287,-0.24229952692985535,0.9995312690734863,0.5902381539344788,0.5924712419509888,0.19208624958992004,0.06906984001398087,0.5792186260223389,0.6423550248146057,-0.2735397219657898,0.9898200631141663,0.653944730758667,0.6708292961120605,0.09218839555978775,0.15242809057235718,0.6651338338851929,0.7316195964813232,-0.2203366756439209,0.923681378364563,0.6796985864639282,0.6786786317825317,0.08225607126951218,0.22375401854515076,0.6935005784034729,0.745980978012085,-0.25087082386016846,0.9093717336654663,0.6861532926559448,0.6810726523399353,0.041613124310970306,0.24223487079143524,0.7001943588256836,0.7275935411453247,-0.22769708931446075,0.9108478426933289,0.6748586297035217,0.6782252788543701,0.06920412182807922,0.22412340342998505,0.6883294582366943,0.7222884297370911,-0.21118533611297607,0.8821896314620972,0.523190438747406,0.6932448744773865,0.15463462471961975,0.9952080845832825,0.525179386138916,0.735977053642273,-0.15449731051921844,0.9967597126960754,0.36393070220947266,0.7160831093788147,0.1897851824760437,0.4641888439655304,0.3483197093009949,0.7535324692726135,-0.15050221979618073,0.98780357837677,0.23047837615013123,0.7107900381088257,0.28206729888916016,0.7415698766708374,0.17466023564338684,0.7413749098777771,-0.08881212025880814,0.9956146478652954,0.21151667833328247,0.6819456219673157,0.28808867931365967,0.8106445074081421,0.16595739126205444,0.7076428532600403,-0.07875746488571167,0.990594744682312,0.14364612102508545,0.7489588856697083,0.22379851341247559,0.8496328592300415,0.09848733991384506,0.7846803069114685,-0.14987662434577942,0.9927738904953003
0.2640492916107178,0.5632118582725525,-0.11246265470981598,0.9997201561927795,0.27632778882980347,0.5456134080886841,-0.12928813695907593,0.9997782111167908,0.2793392241001129,0.5460395216941833,-0.12936851382255554,0.9997794032096863,0.2825239896774292,0.5463119745254517,-0.129465714097023,0.9997832179069519,0.27475690841674805,0.5442050099372864,-0.08892174065113068,0.9994183778762817,0.27663594484329224,0.5437561869621277,-0.08897247910499573,0.9994314312934875,0.2788172960281372,0.5430899858474731,-0.08886095136404037,0.9996445178985596,0.3056314289569855,0.5574947595596313,-0.17214341461658478,0.999538779258728,0.3018692135810852,0.551636815071106,0.009987764991819859,0.9995924830436707,0.27240830659866333,0.5867053270339966,-0.1254958212375641,0.9992368221282959,0.2699511647224426,0.582047164440155,-0.07335363328456879,0.9993932247161865,0.3386167883872986,0.6785898804664612,-0.2748124301433563,0.9994602799415588,0.3389178216457367,0.6507458090782166,0.12764380872249603,0.9988887906074524,0.3241986036300659,0.8711434006690979,-0.3085266351699829,0.984216034412384,0.32493600249290466,0.8258225917816162,0.1349913328886032,0.30017003417015076,0.22177210450172424,0.8663674592971802,-0.3152832090854645,0.9765418767929077,0.23747503757476807,0.8375988006591797,0.04572233557701111,0.4253661334514618,0.18889161944389343,0.8725523352622986,-0.3770056664943695,0.9660632014274597,0.21007856726646423,0.8421202898025513,0.04036499932408333,0.428355872631073,0.18738895654678345,0.859423041343689,-0.3505917489528656,0.9660733342170715,0.2077745497226715,0.8390945792198181,-0.0027321376837790012,0.4511280059814453,0.20025914907455444,0.8548403978347778,-0.3096370995044708,0.9519237279891968,0.2175488919019699,0.8385582566261292,0.022770989686250687,0.45694756507873535,0.5102004408836365,0.8211096525192261,-0.13360083103179932,0.9978531002998352,0.5059097409248352,0.7902384400367737,0.13364540040493011,0.9979158043861389,0.6664638519287109,0.8325516581535339,-0.11923720687627792,0.9367960095405579,0.652131199836731,0.8095710277557373,0.19141826033592224,0.3548336923122406,0.8265789747238159,0.8259171843528748,-0.02344401553273201,0.9699280261993408,0.8004934191703796,0.8099768161773682,0.33123257756233215,0.6831318736076355,0.8386194109916687,0.8013774156570435,-0.012660270556807518,0.9720383286476135,0.8171553611755371,0.7855586409568787,0.34473708271980286,0.7841824293136597,0.8833194971084595,0.8671714067459106,-0.0997597873210907,0.9647498726844788,0.8499033451080322,0.8530495762825012,0.2850233018398285,0.8260972499847412
0.1750549077987671,0.3193594813346863,-0.24008668959140778,0.9987806677818298,0.18755891919136047,0.29883232712745667,-0.2697623670101166,0.9991152882575989,0.19045373797416687,0.3001903295516968,-0.26993340253829956,0.9991248250007629,0.1937238574028015,0.30167996883392334,-0.2701023817062378,0.9991594552993774,0.18743351101875305,0.29576176404953003,-0.20210258662700653,0.9976892471313477,0.1900976300239563,0.2949860095977783,-0.20216017961502075,0.9980430603027344,0.19318491220474243,0.29403257369995117,-0.20208662748336792,0.998665452003479,0.22048892080783844,0.32018938660621643,-0.3573296368122101,0.9984336495399475,0.2203105092048645,0.30860403180122375,-0.05034170299768448,0.9986237287521362,0.18469610810279846,0.3481685221195221,-0.2684091627597809,0.9990014433860779,0.18377405405044556,0.3455697298049927,-0.18088911473751068,0.9992294311523438,0.2771718502044678,0.4806593954563141,-0.4884132146835327,0.9997455477714539,0.28663355112075806,0.41640111804008484,0.12592914700508118,0.9996519088745117,0.3641180694103241,0.675684928894043,-0.5110608339309692,0.9732010960578918,0.3291882872581482,0.5724465250968933,0.19245684146881104,0.11554001271724701,0.25311899185180664,0.7805960178375244,-0.45622679591178894,0.9329742193222046,0.26370567083358765,0.7002432942390442,0.08107386529445648,0.25638747215270996,0.21478284895420074,0.79631507396698,-0.5303438305854797,0.9068425297737122,0.22281019389629364,0.7056281566619873,0.06658966094255447,0.2919219434261322,0.20804987847805023,0.7755460739135742,-0.506278932094574,0.9109112620353699,0.21907742321491241,0.7107342481613159,0.0063357725739479065,0.308796763420105,0.22066988050937653,0.7680567502975464,-0.4493076801300049,0.855899453163147,0.23580385744571686,0.7121389508247375,0.04942261427640915,0.29665106534957886,0.44705501198768616,0.7169774174690247,-0.19631235301494598,0.9978330731391907,0.44356411695480347,0.6596776247024536,0.19617262482643127,0.9967566132545471,0.6554628610610962,0.7331879138946533,-0.017716383561491966,0.9369487166404724,0.6377219557762146,0.7041069865226746,0.40765562653541565,0.5385099649429321,0.8534588813781738,0.7307572364807129,0.22503980994224548,0.9792099595069885,0.8100368976593018,0.6860430836677551,0.7099637389183044,0.7079055309295654,0.8789994120597839,0.7033500075340271,0.2502482831478119,0.9742398262023926,0.837052583694458,0.657477617263794,0.7407233715057373,0.834119975566864,0.9028209447860718,0.7848645448684692,0.13051477074623108,0.9769893288612366,0.8727232813835144,0.7359591722488403,0.6979734897613525,0.86665278673172
0.8549056053161621,0.2404020130634308,0.0101248100399971,0.9999176263809204,0.8391580581665039,0.23121385276317596,0.040947746485471725,0.9998694658279419,0.8370320796966553,0.23255795240402222,0.041001252830028534,0.9998610019683838,0.8346129059791565,0.23378866910934448,0.0410747230052948,0.9999245405197144,0.8379279375076294,0.23314176499843597,-0.010228985920548439,0.9999301433563232,0.8351861834526062,0.235846608877182,-0.010201719589531422,0.9999229907989502,0.8321810364723206,0.23843491077423096,-0.010176880285143852,0.9999356269836426,0.8108601570129395,0.26192978024482727,0.15155673027038574,0.999868631362915,0.8127202987670898,0.26661983132362366,-0.08429822325706482,0.9998968839645386,0.8547667264938354,0.2660645842552185,0.05077900364995003,0.9998235106468201,0.8532561659812927,0.26795637607574463,-0.016643648967146873,0.9998164772987366,0.7748594284057617,0.38881146907806396,0.29452598094940186,0.999442994594574,0.7951939702033997,0.408853679895401,-0.24348722398281097,0.9998108744621277,0.695719838142395,0.5279752612113953,0.35571855306625366,0.13489890098571777,0.7125077843666077,0.5440983772277832,-0.2995598316192627,0.9922425746917725,0.7465210556983948,0.640742838382721,0.2855087220668793,0.23648053407669067,0.7715890407562256,0.684102475643158,-0.3242122232913971,0.9418861865997314,0.7742780447006226,0.6473842859268188,0.2918005585670471,0.2723262310028076,0.8044137954711914,0.6953206062316895,-0.380899041891098,0.9243725538253784,0.78564453125,0.6536111831665039,0.23242449760437012,0.2954897880554199,0.8091326951980591,0.6838222742080688,-0.34406644105911255,0.9233904480934143,0.7747547626495361,0.6527394652366638,0.25720739364624023,0.2695944905281067,0.7974780797958374,0.6803652048110962,-0.31218141317367554,0.8954486846923828,0.5936436653137207,0.5892212390899658,0.19768649339675903,0.997980535030365,0.6011372208595276,0.6276530623435974,-0.19746272265911102,0.9979119896888733,0.395285427570343,0.6288301944732666,0.1770668923854828,0.3129279613494873,0.3926512897014618,0.6505073308944702,-0.2125602513551712,0.9849056601524353,0.1995236873626709,0.6327068209648132,0.272521048784256,0.5343031287193298,0.18356603384017944,0.6436336636543274,-0.16680127382278442,0.9883654117584229,0.17597448825836182,0.5968586802482605,0.27827727794647217,0.6643617749214172,0.16362768411636353,0.6090187430381775,-0.15710516273975372,0.9826122522354126,0.11341795325279236,0.6800402402877808,0.19105291366577148,0.6648394465446472,0.08778932690620422,0.6947821378707886,-0.2482897937297821,0.9829062819480896
0.21903391182422638,0.2798064649105072,-0.05896410346031189,0.9998273849487305,0.238122820854187,0.2741442620754242,-0.07989898324012756,0.999848484992981,0.2405119091272354,0.27799302339553833,-0.08001891523599625,0.9998666048049927,0.24314452707767487,0.281770259141922,-0.08017438650131226,0.9998728036880493,0.23813344538211823,0.27145302295684814,-0.03007209487259388,0.9996843338012695,0.24045905470848083,0.2733035981655121,-0.030084703117609024,0.9997139573097229,0.24333658814430237,0.2751379609107971,-0.03011069819331169,0.9997888207435608,0.2619177997112274,0.31462499499320984,-0.15539273619651794,0.9998015761375427,0.2640037536621094,0.3054577112197876,0.07269588112831116,0.999841570854187,0.2193780392408371,0.31074070930480957,-0.0858248695731163,0.9998453855514526,0.21809425950050354,0.3075418174266815,-0.020760657265782356,0.9998733997344971,0.2620680034160614,0.4686943292617798,-0.2740907371044159,0.9999768733978271,0.2926376163959503,0.4456160068511963,0.1803257167339325,0.9998948574066162,0.2736375033855438,0.6919480562210083,-0.33328330516815186,0.9702516198158264,0.3062894344329834,0.6569444537162781,0.16766943037509918,0.06673746556043625,0.311279833316803,0.8832409381866455,-0.385323703289032,0.940819501876831,0.31652259826660156,0.8312704563140869,0.10401227325201035,0.18678462505340576,0.2988613545894623,0.9034163355827332,-0.4485113322734833,0.9050424098968506,0.2992139458656311,0.8537028431892395,0.10109033435583115,0.2058606892824173,0.29272255301475525,0.9073270559310913,-0.4327470660209656,0.8986403346061707,0.303193598985672,0.8607099652290344,0.052330873906612396,0.20307199656963348,0.3005931079387665,0.8995000123977661,-0.3836324214935303,0.8652253150939941,0.31306058168411255,0.8562095165252686,0.08012016117572784,0.197413831949234,0.36587080359458923,0.7560602426528931,-0.167759969830513,0.9992550015449524,0.379495233297348,0.7226225733757019,0.1675027459859848,0.999000608921051,0.596840500831604,0.8285902142524719,-0.15576282143592834,0.9468633532524109,0.5920827984809875,0.7984991073608398,0.18687593936920166,0.16703926026821136,0.7992310523986816,0.8589217662811279,-0.07009053230285645,0.9633623957633972,0.7836323380470276,0.8458166122436523,0.3328811526298523,0.26171863079071045,0.8260678052902222,0.8414193987846375,-0.060772139579057693,0.9476551413536072,0.8147640824317932,0.8269368410110474,0.34554627537727356,0.4517596662044525,0.8785448670387268,0.9156033992767334,-0.17858679592609406,0.9425081610679626,0.8524346351623535,0.8856241106987,0.2525070607662201,0.4128803312778473
0.7647572159767151,0.37883397936820984,-0.0980878621339798,0.9997664093971252,0.7543843984603882,0.3595626950263977,-0.06978916376829147,0.9995703101158142,0.7530286908149719,0.3597886264324188,-0.06979851424694061,0.9995985627174377,0.7514925599098206,0.359876424074173,-0.06977551430463791,0.9997350573539734,0.7527269124984741,0.36088240146636963,-0.11764879524707794,0.9998034834861755,0.7506803274154663,0.36192816495895386,-0.11767255514860153,0.9998063445091248,0.7485049366950989,0.3628288805484772,-0.11764831840991974,0.9998238682746887,0.7325611114501953,0.3769409954547882,0.04025961086153984,0.9996798038482666,0.7315166592597961,0.3812796175479889,-0.1786309778690338,0.9997602105140686,0.7602144479751587,0.4047200679779053,-0.055098555982112885,0.9997381567955017,0.7577106952667236,0.40535420179367065,-0.1177615076303482,0.9997237324714661,0.6899352073669434,0.5082615613937378,0.19168099761009216,0.9997044205665588,0.7107552289962769,0.527132511138916,-0.31147515773773193,0.9999350309371948,0.6758570671081543,0.7151092290878296,0.19397062063217163,0.16142359375953674,0.6996818780899048,0.7289485931396484,-0.37805137038230896,0.9956888556480408,0.6923060417175293,0.8657566905021667,0.08631307631731033,0.2888660728931427,0.7224938869476318,0.9054901599884033,-0.3972550630569458,0.975644052028656,0.722160816192627,0.8735747933387756,0.09546761214733124,0.3204716444015503,0.7505255341529846,0.9142701029777527,-0.4602905213832855,0.9646222591400146,0.7290106415748596,0.8766793608665466,0.03709714487195015,0.3320050835609436,0.7553471326828003,0.9097191095352173,-0.41325730085372925,0.9635099768638611,0.7164446115493774,0.8777897357940674,0.05807077884674072,0.3142147958278656,0.7433455586433411,0.9075582027435303,-0.38147541880607605,0.9416793584823608,0.5643894076347351,0.7813448309898376,0.1675550490617752,0.999001681804657,0.5796549916267395,0.8154005408287048,-0.1674179881811142,0.9991313815116882,0.3878260850906372,0.8591668605804443,0.21668671071529388,0.2841637432575226,0.3914434313774109,0.8803532123565674,-0.1559762954711914,0.9719975590705872,0.22740241885185242,0.8630936145782471,0.36676016449928284,0.44421201944351196,0.2120908498764038,0.8855657577514648,-0.05037585645914078,0.9888840913772583,0.21150106191635132,0.8341662883758545,0.37972965836524963,0.6762163639068604,0.20094113051891327,0.8561733961105347,-0.037071216851472855,0.9902006983757019,0.1531633734703064,0.917769193649292,0.29646310210227966,0.6176503896713257,0.13498073816299438,0.9372788071632385,-0.13628743588924408,0.9844945073127747
0.8200825452804565,0.17244723439216614,-0.08939962089061737,0.9980870485305786,0.8070486187934875,0.15049979090690613,-0.05742763727903366,0.9978014826774597,0.8054186105728149,0.15089431405067444,-0.05750451609492302,0.9977433681488037,0.8035995364189148,0.15118703246116638,-0.057506971061229706,0.9984245300292969,0.804945170879364,0.15222233533859253,-0.10597372055053711,0.9989342093467712,0.8019549250602722,0.15383291244506836,-0.10599049180746078,0.9987805485725403,0.7986434698104858,0.15547123551368713,-0.10601049661636353,0.9988968372344971,0.7813082933425903,0.1764446496963501,0.057023026049137115,0.9984174966812134,0.7792724967002869,0.18045109510421753,-0.16455192863941193,0.998544454574585,0.8172372579574585,0.20232635736465454,-0.046400267630815506,0.99847012758255,0.8146379590034485,0.20313233137130737,-0.10957731306552887,0.9981234669685364,0.7560784220695496,0.31500473618507385,0.19453224539756775,0.9994718432426453,0.764410138130188,0.34204572439193726,-0.30483004450798035,0.9997672438621521,0.7474852800369263,0.5396931767463684,0.18653330206871033,0.10078085213899612,0.7494311332702637,0.5672130584716797,-0.38603729009628296,0.9720937013626099,0.7642093300819397,0.7023585438728333,0.07237710058689117,0.16380338370800018,0.7675395607948303,0.7646206617355347,-0.40949147939682007,0.8565245866775513,0.7849529385566711,0.7114328742027283,0.07732221484184265,0.18589375913143158,0.7878695130348206,0.7869480848312378,-0.4612009525299072,0.8376486301422119,0.7899892926216125,0.7199057936668396,0.028400933369994164,0.19529202580451965,0.7956517934799194,0.7775774598121643,-0.428900808095932,0.8430597186088562,0.7808780670166016,0.7186479568481445,0.04649531841278076,0.186558336019516,0.7868783473968506,0.7697650194168091,-0.39881429076194763,0.7994375228881836,0.6752027273178101,0.6388159990310669,0.16935470700263977,0.9986990690231323,0.6781305074691772,0.6783828139305115,-0.16917245090007782,0.9988928437232971,0.49987053871154785,0.6869609355926514,0.2223236858844757,0.14058710634708405,0.4978201985359192,0.7398093938827515,-0.17846184968948364,0.8798620104789734,0.3294725716114044,0.6964288949966431,0.3750492334365845,0.16756698489189148,0.3092305660247803,0.7308529615402222,-0.10954983532428741,0.951485812664032,0.31572678685188293,0.6604662537574768,0.38742300868034363,0.4269576966762543,0.293962299823761,0.7065709233283997,-0.09815945476293564,0.977769136428833,0.2515338063240051,0.7807186841964722,0.296825110912323,0.2817743122577667,0.2279038429260254,0.8070634007453918,-0.21858246624469757,0.9546943306922913
0.8296959400177002,0.1452256143093109,-0.24107229709625244,0.9995073080062866,0.8115609288215637,0.1288331151008606,-0.1980852335691452,0.9991532564163208,0.8097511529922485,0.12918320298194885,-0.19802522659301758,0.9992287158966064,0.8076000213623047,0.12971049547195435,-0.19796088337898254,0.999613344669342,0.8105793595314026,0.13107171654701233,-0.2751246392726898,0.9995488524436951,0.8083723187446594,0.13269412517547607,-0.2752387523651123,0.9995877146720886,0.805968701839447,0.13433599472045898,-0.27540916204452515,0.9996446371078491,0.7832427024841309,0.15421102941036224,-0.03640126436948776,0.9992464780807495,0.7842695713043213,0.15688925981521606,-0.3865194618701935,0.9995180368423462,0.8298308849334717,0.17046213150024414,-0.17859028279781342,0.9995588660240173,0.8276122808456421,0.17314192652702332,-0.2794080376625061,0.9995073080062866,0.7313818335533142,0.2825033366680145,0.19329126179218292,0.9998078942298889,0.7493524551391602,0.3156505823135376,-0.5475217700004578,0.9999595880508423,0.6898190379142761,0.48486068844795227,0.2371126413345337,0.07315392047166824,0.6988821625709534,0.5306353569030762,-0.6082022786140442,0.9904913306236267,0.7055836915969849,0.6484308242797852,0.12298323214054108,0.14823420345783234,0.7093978524208069,0.732456386089325,-0.6430583596229553,0.9861847758293152,0.7394951581954956,0.6663805246353149,0.14713479578495026,0.2047361135482788,0.7418156862258911,0.7543392777442932,-0.743678867816925,0.9827955365180969,0.7471325993537903,0.6723135709762573,0.0660867989063263,0.21830102801322937,0.7513055205345154,0.7424399852752686,-0.6844554543495178,0.9813243746757507,0.7313119173049927,0.6704196333885193,0.08614937961101532,0.22130778431892395,0.7360439896583557,0.7333447337150574,-0.623969316482544,0.9590269923210144,0.5412017107009888,0.5178296566009521,0.24063770473003387,0.9989842772483826,0.5436481833457947,0.5506316423416138,-0.24058213829994202,0.9984217882156372,0.3297194540500641,0.5734245777130127,0.32929718494415283,0.24081116914749146,0.312871515750885,0.5874921679496765,-0.1762455254793167,0.9725350737571716,0.12072931975126266,0.5861868262290955,0.553738534450531,0.4128662347793579,0.09699943661689758,0.5898634791374207,0.0039175949059426785,0.9815176129341125,0.08819735050201416,0.5565149784088135,0.5743504166603088,0.638648509979248,0.06309038400650024,0.5570982694625854,0.021532069891691208,0.9854142665863037,0.08955356478691101,0.6715692281723022,0.47832581400871277,0.5805156826972961,0.06876051425933838,0.6955283284187317,-0.11147376149892807,0.9754825830459595
