dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,label
-641.7879348366633,-43.721015015254366,-0.9770957068823873,4.001482376265972,-84.34158558137712,47.982381423924444,-26.77589589689236,5.107747954530546,-7.980016183173136,38.25471999576158,38.93650811879377,-139.40817593031286,-6.0572422242755835,10.658007272756349,57.37083727735494,58.268949057596956,22.257463898612635,24.173290555684055,-11.410378480249113,7.6296133249823646,-43.12118439797037,3.457697195816426,48.768375647668336,-16.458823664995776,-17.322203896084627,15.024230473131112,-44.362198091338016,-3.4162212320183687,43.52696045513268,4.585500104428351,59.35385181537971,22.387749176808946,-67.87643751313163,12.820356032437397,25.313754030075664,-47.186375173639,-63.49041943550119,7.116843315553041,-4.783803588165926,-22.219183055495694,-25.952708399479462,-11.26688414099814,-14.624421208174828,-36.89380591805557,-5.18605727844984,-13.406201492134466,-6.610764781487895,-1.7344319182307981,15.968111535017126,-20.660118938864677,-28.614540575421554,4
-652.9012026185229,-5.329354849820694,-37.67235743092912,-61.83475336931373,-76.7538838041625,14.727782312357943,48.801547743595854,-12.846557517856565,0.49812396815707877,-7.7485766894559545,-8.059261791604165,-17.172617499160367,0.19236618599098118,-20.45261672387161,0.4103505508825017,6.783229306832334,3.5125551561532884,-12.770184979226695,-12.906680583488416,-6.100754161056208,-4.833503998845115,2.851775598591369,5.746124381305228,-22.62509744234271,1.2908412450719344,-4.408461030785721,3.6398452196674764,-24.253678958855158,-9.514442416111905,6.504322958428917,-7.295099327138697,-5.419673132504781,14.791864410044564,14.566920560191912,-4.835043795906748,10.511041977337408,21.695019564689478,7.953457503185817,1.4719886733256835,-5.165177760780879,17.99815174356636,-5.907201372982389,2.2429902440378706,14.15000041100648,1.234562881870101,5.925118792799484,-4.440500272380942,-5.215420234403839,-7.605287615137055,6.2327659015634485,7.819256492176434,4
-615.687561658604,-0.48408856598080896,-40.07524347155565,-65.63178237468448,-66.55690884453306,8.63404902765838,58.72541355472531,-19.666749822370214,-8.70937634334971,3.6261684443951485,-12.395007286895037,-17.86579783727182,33.501774501252825,-3.2114570454157945,-8.30858517138146,4.33741487256738,19.061347203115645,-17.76570971675183,-17.709807524817883,-8.460846418467977,-2.125878432660662,-6.543999074666882,2.8371464775634605,-26.417747383385876,-11.19630969859161,-11.910158766263486,5.7613340625448455,-27.758479534165314,-5.6049880895005915,3.2920801818644208,-11.520223513730716,-11.410921252627357,16.99025031777499,10.963628252467528,-12.541266243568192,1.6681293135808197,19.450041590392726,13.257974817449874,-0.43716919462684156,-8.148546145846002,23.422246427585325,-9.985520703228026,3.0816059310693547,15.763623693582593,-0.10880949373664742,7.009365723863517,1.1152711300400204,-8.326588262840135,-9.66364985888602,7.449417132689105,5.185040157009391,4
-294.76876604799793,-66.1899276800076,-32.5807668228698,-123.19074257480939,115.80435317969574,80.6843663396629,-54.19379845281731,83.58939583564562,0.05253039526899378,-106.57621597106471,-111.53589373202833,-13.008778741666227,91.47261290548452,126.80400976517738,-90.7113670453685,-115.53817180926909,60.76538936262123,163.87595084317041,45.05535035547692,165.15962863537507,-52.44261838823623,-8.364582960792246,11.748412822045355,-52.9492602203075,63.550048417418644,-80.54748517329968,31.80511769927214,-2.282468264720969,-14.971670400511144,60.59186100151791,-43.41101040118997,-67.52391186867438,-34.74715651356587,-120.28183548553856,52.264906535795475,-61.24238563609843,41.76420062572255,47.74151628171878,-83.40804788960632,14.151899902110559,-93.90595116393631,10.593307381959509,-75.6729658407296,-3.9265851925039246,-72.9288195117994,-20.825847155776064,-27.777591270842294,-68.82010309218632,-31.47009173183041,76.76312812472437,-90.96862479309098,4
-644.1989705598475,-43.42628381014323,0.401269586746951,4.758301204842305,-84.55725666170206,46.494803819124854,-27.701314427474998,4.547465139176872,-8.197420513222907,36.4806069011417,40.06957789541419,-140.97084410423523,-6.61190800860528,11.47459937420032,56.2089971765643,56.909766755903625,21.669512511472647,24.082658085227212,-9.520266776970908,6.509208905765674,-42.55490178537188,5.1540076567059065,48.52169454664468,-14.73674294720424,-16.459080376555605,15.649027389719741,-44.61069643990559,-3.281111294000269,44.54512255662945,4.916147628460744,59.620322297785556,21.50377434072676,-67.87648673496574,13.589508717616493,24.617663658460785,-48.445737515709936,-63.624323135349506,7.296557670032603,-5.5155871741599425,-22.004690437597603,-26.20928845904734,-11.438895510047246,-14.460500296392766,-36.55775855048172,-5.331738339858806,-13.4790180529453,-6.763040484550007,-1.855081302459261,15.888521002357258,-20.986704745641227,-28.54962937797065,4
-757.4648739555226,-18.585444928480918,-26.302084053061733,-39.71973500794353,-89.42165021846303,54.14074832582957,-1.9221372157724221,7.8513533772822015,7.731067367793404,1.6325213033989348,8.130073656939052,-16.423508658721587,12.100138015597002,8.289767804557286,8.649903449354163,-8.82511750856945,1.8221252968223705,8.172257078554885,-4.48810382645032,-10.911713162507064,-2.8395618355042593,26.48872673776597,15.810300471083925,-4.063834714833331,20.8937569446424,-2.3756770909214344,-1.2050475427663727,0.37165504668699323,20.68950253397102,18.816930932652713,-20.51088546644557,34.29166922515972,23.10798934112709,6.078462957368286,4.846317966373743,17.423520836631226,13.841112323925469,4.077496982993154,3.0275185463186283,10.943910872155099,3.066207869803638,-3.7971133689676226,3.066445537772545,-2.4891467787358974,1.4744849495361392,-3.266364326827825,-16.107350702189294,-0.1118009960354227,-3.029677310450837,-3.650594663170603,6.690789804207994,4
-512.7363692788946,-44.181823336574794,-8.224682176653404,48.56540851404662,-75.35035364824475,28.40901885515404,-0.8266733131315841,7.880263606700485,8.018472098155938,26.29478416346442,54.975293604767415,-120.06862091265953,16.413148337285072,25.36252249470577,-8.07048733799823,10.488904842168099,-9.138052929267161,66.94940542938517,-32.61102603065047,11.61049887938194,-70.41475571698221,-34.92350350322472,61.86972480519927,25.817460643540567,-28.810066566116532,-18.80859019570498,13.116102264893659,23.59333913388263,15.557956609148185,-38.055386276076376,25.91534171769875,26.80863302238126,-44.416578206599624,17.516490730325845,-26.389237461118064,-13.501111832052757,-11.419482329291647,12.429251485084787,-10.558434799742205,-5.743713373883396,4.620927453510284,9.903546674354232,-0.2557679344274089,-5.2160893469494125,-1.1770683661817354,-2.0509739125928137,10.533197705904113,-2.810514539741117,-9.390768311415167,5.939750994311608,-3.215306632694744,4
-484.67019388120497,-70.92906475858179,11.29861523548375,45.527524063032544,-76.97824185909926,14.041170807190289,13.46984031254248,15.281905655030359,-1.5626895092862443,39.660331522456566,55.84988477338419,-131.78558778893097,-5.975431979335506,13.171346372319924,28.13331507274375,23.998967374338253,-2.8538746480350947,36.772883303346916,-8.744978014604907,11.379562822977517,-67.00117419642042,-12.309599927966467,61.09547889228667,10.221510039428434,-15.089540734786818,-8.57044576558968,-27.56139616283729,1.9867872356155363,12.001226979068168,-27.314809472716092,63.365225428008785,11.627879918061923,-79.3042486374683,0.6665194688528219,17.82791333212371,-43.65715790551419,-60.999125436756394,23.6581327567422,-4.661009021184455,-45.0540778871763,-11.865396079796245,-21.308986908493054,-31.2487444068792,-27.161088378050987,-11.180642843792736,-2.846589254800735,-2.0893345638095147,-24.795882558850593,27.489835730038724,-20.208221732836726,-38.022271568774805,4
-479.0970687753419,-106.70295421545767,-40.654059443273454,-54.468596976901416,26.066704999698086,38.91235731448816,78.0885320523235,19.269865084880323,108.84464784912036,33.379779740878874,189.65821675915865,-21.321168961395085,-59.476532876861874,41.81869684890356,-65.93466739561005,-19.615688584657455,28.685353348105203,-0.1068643902205611,11.51587784492313,-7.306747895542828,52.98052881214753,-64.7028391361548,-38.09793421905725,-27.3437154031178,-70.49154117729094,79.57217757655603,-52.480319394250735,11.385658009216105,-1.0515060629841586,2.7641548866929573,-2.788073827252493,-23.076284229344058,7.51071989548857,43.67844345883703,-35.34320145435336,2.232558206240515,26.363047632604978,7.471807491503684,-18.668823520179796,-5.85134032439484,53.51946336435199,-0.32321703446125166,-4.779486302536079,51.25683592529643,-11.567861580707095,11.052716840187212,-0.05389413488702599,-25.41402755452977,8.191501214604248,12.372088842922965,4.336835064955976,4
-622.5963428618567,-0.918264228198413,-34.156623560927876,-61.69430752077747,-64.69966372869011,12.755742052657618,52.724446244656605,-13.010030015986693,-2.6853503739915965,-1.508559259415784,-13.080346109649321,-17.202605544261754,18.510363911924347,-14.78621458277947,-6.780850303917627,2.499101891267167,11.336211111101614,-19.047669493106913,-19.300937736821897,-5.492668739024829,-4.331534666919833,-7.798859793673127,2.008185103165989,-28.87630691662231,-5.7232047801601365,-8.723606778737974,6.379442500706889,-26.52423574575141,-6.282054087353889,6.672320943769191,-8.672491957372591,-10.53019239674448,16.398391828029748,8.792660371523557,-12.170434745881924,3.3228280046888266,16.597995381819025,6.682229312624908,0.7142350343175987,-3.675991900270475,21.697114306839932,-6.220237106455764,4.538670819981947,12.756556450391924,0.9198848119737625,3.621909213084338,0.05124083858819303,-4.423366980840719,-9.943830972308639,5.365491451978235,7.712966307672224,4
-600.6690592724136,-3.5396683439436347,5.29066885398357,4.942726646798625,-88.67626530752067,4.025734590806255,-30.08596055535254,-10.556660981954568,-43.71075383174865,5.126163411377345,3.6405374816289173,-52.8513886175775,12.87852882909913,18.108659345531066,4.993647159033983,-39.68799142947032,34.83492091197656,88.19804752567187,-3.038592338330401,63.48016090790879,-62.78143850155072,-37.736516073615064,-9.2230283240708,10.848769577741644,-22.558379252190385,70.00717239417231,11.782439659993702,-1.0734574949298805,13.856342431345084,-48.763486528781826,74.19910133306253,30.25963098742829,7.809018490495794,-18.01759990242919,-8.408659926275003,-48.78800025175131,8.14719720796112,-9.551570898177738,-50.78383232883444,-4.27699974689863,-26.64223023617707,-15.004780284043038,-26.443606051023536,12.13763927457188,-3.185281125199483,29.284572802946965,19.8241000745096,12.144368882513575,-21.2798050507346,19.79502102523616,6.518120154231389,4
-461.19645915986723,-41.25661474629677,5.089093630415899,51.002133666505216,-65.89360747008837,32.158301676086666,7.834584964644916,21.783316955857643,24.047487421846945,28.035115615987518,50.77457131561385,-108.6822395861609,9.419108330537107,19.46750174886494,-19.91866958627377,-5.175909088888759,-8.087367738318541,77.47050508740328,-47.06139817957419,19.4591974151791,-65.95099151475733,-35.30097076004387,66.18033605131853,27.43752216875106,-26.65723132408522,-26.979932970455977,25.921741399416035,22.249737196934415,4.77480306938112,-42.43513277921677,20.679630531852425,25.73901069552031,-43.879353064186,17.449068215089483,-35.259435294914994,-21.370795320700342,-13.681474566243805,28.006423534953885,-16.30474812964611,-13.012699012312282,4.940532505796498,8.433807746482973,-2.9395605216685388,-4.61781282497431,-5.1766511398992705,-4.101619260757612,8.784341201470651,-8.803196621375209,-7.046235113074565,4.039250099388545,-4.18308449088484,4
-479.7236196928291,-4.848420161624553,-0.8629697199237621,-2.355093434136327,-15.27232031328249,-9.712195723005072,-184.5738837179207,82.7925768106036,-47.652335864945705,-31.07976677155888,-82.10854419601792,19.4833778098873,11.546340193265538,43.64025366472753,-37.65989354883553,-25.459212386964463,108.47375625641875,122.00031837556911,50.492599299629994,107.92328387816731,-106.09480733618659,62.21096503408102,8.383076161931863,-10.656730746270325,32.03267613077695,130.09343155828986,32.39691940632186,97.69616178489318,23.08745041700835,-17.17279872191702,-1.573995393069755,-138.10948097980796,70.3223736300332,-5.974076501450802,-35.77671403447782,-53.22512439975906,8.000113899823297,-25.502096231378424,72.14687941840671,30.616124412159795,19.545104258233962,-18.23647674641198,20.033941197023193,-20.398796317145685,41.8393497978054,28.491447725731934,-16.742785307217645,-51.814171112788934,58.27354019649807,8.257651979861812,20.015415171531046,4
-635.5599424998559,-37.26970777587869,-8.178895484796275,1.6732707961746898,-96.34079867542117,23.316273907234084,40.68963769124514,3.8184314469722156,3.4237832579081267,20.84704036346823,42.69029588755401,-37.54712686915508,9.574801582170338,11.006939348768338,18.899956958498592,5.905157613816433,-8.9677199938289,4.198232071682757,-4.749330848321262,1.686387512072192,-36.77873063154463,-0.4089922303620365,20.152162208685983,8.100165750066155,12.371526437766002,-29.904676842898823,13.402856491472804,0.5915614439031653,-11.020332838381968,-6.479791895210023,-15.108314223324058,28.141136990962462,16.44205243533605,-2.7373992554565385,8.747544136350358,30.695140905510797,17.1998475651301,12.087453889438024,8.04270540612714,-4.279474647402922,15.965060956095572,-8.870158612905586,-6.611515332427555,6.679632774570309,10.633437335730939,18.030567624976378,-8.114900623139993,-9.351384354590929,7.773617640400487,4.194815417080927,-6.512081576307553,4
-658.5021547297195,2.625664010517416,-30.120120021584466,-65.00811749392632,-64.54606077199429,48.35346121836566,54.600610013664415,1.5988823125280898,32.23359254495172,-0.2437321833661147,15.613605952788536,-104.78576832909464,22.330439367784177,-26.768667329653148,20.779686661801616,15.234057566176178,11.562134720925068,-18.61207451640086,-15.905877044637265,-28.926095571495782,7.06934076997088,14.823181435228275,17.621851487499033,-5.311279829500728,-1.5782635516477657,9.938753674268707,-0.08039080041201263,6.2320682549177,9.931708252741892,21.252061146425575,-8.928916982609659,-7.688466001283975,18.925552610026887,14.76762624708746,-9.394732909046452,24.63954537624348,21.382442851986674,-12.524061582556671,9.75221609019299,10.802017572804287,10.199864256995225,-3.932900393106827,1.7999537009878561,13.65205245761343,-9.031943903138634,-1.8429547760338325,-4.018176716493724,-0.1042524230988381,-3.0753154067059683,4.906047964472238,5.098101289182168,4
-641.5169527785366,-1.0394921510072912,-37.03592772148584,-68.46943980283088,-75.28147136272231,-2.2962349895932976,49.383292043184674,-15.701657635740291,-2.5534898770590138,-16.694523629546758,-21.323770872152437,2.0505085426563117,-3.2729478342422755,-29.445466983841825,-13.200726450631693,-11.55998614219454,2.922595827551207,-11.225708615647843,-14.096074054168556,-5.477146578100334,4.67429994022341,3.9194183632708004,4.614250048080819,-22.87943910744697,0.8456049399157083,1.5428556979305403,-1.5905562082813487,-28.109112640187387,-8.894642881919147,6.575918220032159,-5.246239965568403,-13.070248780401135,8.239282039948806,16.937851085191674,-9.785504860463618,0.4068629837840602,17.19816255306677,7.7725745752509345,-0.940677134572871,-8.632924899122091,20.67712608861914,-7.23309710671881,3.376079238614759,19.427538999712777,-1.982115722978022,6.13987821039827,-2.311692911589449,-7.37960563436454,-8.478422680960604,5.112163556102233,7.311028865164691,4
-544.0607362189279,101.41351080308885,27.421131761666512,4.068386584252733,-58.6456149824163,1.912166835752091,-125.47209359567343,83.26641723082203,61.44219895017186,7.381651560368843,4.651870092899255,161.2550686018272,7.188578960503463,-71.87940199699595,-45.571113458974885,65.27504468518248,115.69390497552229,-139.23300101026456,6.68508042393612,-50.08799544369509,-7.772945754333508,106.30204820670471,26.31539275880619,69.64566907556389,31.08748352205762,4.048940006762595,30.801707914958467,30.945810234481527,-45.48286983315475,13.636020117754812,9.53733356020133,-0.8943461562423658,33.68181286583189,45.36388979427436,-91.29870025465503,23.265306997128814,32.18267736794444,-14.149765537084955,-57.50777341876236,51.898834027301035,-68.66158353673625,29.85638724022065,-7.169331320326727,-26.457724320681468,-53.377885239263364,99.30916617851265,61.95612682011297,-7.308747136628411,-7.442817349798015,-2.1144387754179728,17.27980301239802,4
-658.6390465900193,-5.728770310471175,-37.98735329978296,-65.45070214997146,-80.30340861173221,10.195838452547989,52.907773063707516,-16.014860273725052,1.8095170423559672,-5.655597892873613,6.144302445517904,-35.43232953781378,7.2452143310048,-16.241715778607727,9.103551803068438,14.60161731369335,6.277687268745177,-17.066612727637988,-7.042680318996285,-10.434382104798615,-3.533978028503257,15.363771320807803,3.9847596477907237,-13.105331169326103,-2.6452501226453804,-4.066244658416682,-1.9873518533214556,-21.39184764220366,-10.512121049270915,3.8397589370392944,-8.020367268155162,-10.80894643453671,16.583851367089736,19.915951295875455,5.157810001158167,13.018051713868063,26.535019623866848,11.709558790741413,-2.5152578915414603,-6.428575805676988,16.27563876865384,-6.3732650432179065,3.8444082100652195,17.801550578892567,1.2472850259722787,9.308275498517833,-4.86667998846281,-7.147291811007783,-5.041158844563346,8.94062456772637,7.470007869449866,4
-658.3574425296346,-4.667476693835972,-10.554982592942995,7.5698636345752925,-86.49103434303962,31.6488091428798,37.47652709081872,-13.390512267807376,-12.69802471388728,0.4526980940712936,10.64631897406763,-55.22565832861082,2.7472986770148786,9.9572412067966,21.203550718282298,-20.790282246069957,30.490679705253037,43.10651163767819,25.104276173543436,23.084538464967018,-29.82598112629217,2.7710114652246376,-48.55791362136061,14.114654140704042,14.036728372846218,55.294488305593724,21.46074680226991,6.61249887212009,-27.7747348176043,-15.67936415182199,33.35938852500199,27.312300532029372,71.47454061703009,-42.528627198562596,24.046108558075414,9.508603144234796,33.13766071080003,-19.456012554846396,-20.804675076034915,4.121191005011228,-4.801111582848006,-31.960047988764625,-41.415697464004495,17.68282874695154,-7.061635227449331,31.143095686382594,1.5461259531753178,-4.924156457511105,-2.2175297224281656,18.093470005266166,6.981318873998348,4
-456.23189157470216,-44.451855824943095,-49.92613523691552,151.59650915320395,52.15616840449299,69.36289531896514,-158.57248388186937,62.81793592544132,85.79233314630035,99.42997713711323,253.5546994854618,204.19801777957312,7.097852633145516,-63.093102741891734,-127.35234456374553,28.135883814314163,94.63055123733497,-163.58809695877298,54.6284380335866,-34.91653010651469,-72.40283892961888,-56.941113757336495,-112.82181430188005,21.982869183871756,124.80723939329557,26.553957732305815,46.91745851978038,65.78094560332737,19.238894981670846,-46.53892813011757,-13.98416963914224,8.985974538778475,-10.71391168300705,89.48951006684143,-13.72503050122622,42.296260411539485,-12.247968427480131,-2.197884572973159,-72.5438136278085,104.54137847694633,-85.80884264599598,23.430460921467724,-21.781582860996142,-37.857893011924716,38.505015420825636,124.3297621884913,49.69529498420036,-16.77077191872306,-11.469260688568518,61.792553814668395,10.117366120338247,4
